class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
8, 7, 5, 9, 5, 3, 5, 9, 13, 15, 8, 20, 7, 2, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
8, 13, 2, 15, 5, 3, 5, 9, 13, 9, 8, 20, 2, 7, 9, 9, 0, 9, 4, 0, 9, 3, 'g'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
8, 7, 2, 9, 5, 3, 5, 9, 13, 15, 8, 20, 7, 2, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
8, 13, 5, 15, 5, 3, 5, 9, 13, 0, 8, 20, 7, 2, 9, 9, 0, 9, 4, 0, 9, 3, 'g'
0, 7, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
8, 7, 2, 9, 5, 3, 5, 9, 13, 15, 8, 20, 2, 7, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
8, 7, 2, 15, 5, 3, 5, 9, 13, 15, 8, 20, 7, 2, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
8, 13, 2, 9, 5, 3, 5, 9, 13, 0, 8, 20, 7, 7, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 7, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 7, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 7, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 2, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 11, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 7, 2, 9, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
0, 1, 2, 8, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 7, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'd'
8, 1, 5, 15, 5, 3, 5, 9, 13, 9, 8, 20, 2, 7, 9, 9, 0, 9, 4, 0, 9, 2, 'g'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 0, 9, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 11, 8, 5, 2, 5, 6, 3, 13, 4, 20, 7, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 11, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 5, 11, 3, 5, 11, 5, 6, 3, 13, 4, 20, 2, 2, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 1, 2, 3, 5, 2, 5, 6, 3, 13, 4, 20, 7, 2, 9, 0, 0, 9, 10, 8, 9, 16, 'p'
0, 1, 2, 8, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 9, 0, 0, 9, 10, 8, 9, 16, 'l'
0, 5, 11, 8, 5, 5, 5, 6, 3, 13, 4, 20, 2, 7, 0, 9, 0, 9, 10, 8, 9, 16, 'd'
0, 5, 2, 3, 5, 5, 5, 6, 3, 13, 4, 20, 7, 7, 0, 0, 0, 9, 10, 8, 9, 16, 'l'
