age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
48,12,207817,13,9,2,25,4,5,20,0,0,32,69,<=50K
20,12,137974,27,10,2,25,30,5,20,0,0,30,7,<=50K
64,55,161325,31,12,9,32,11,5,6,0,1887,50,7,>50K
47,12,293623,16,7,9,34,11,5,6,0,0,40,78,<=50K
20,12,37783,27,10,2,25,4,5,20,0,0,25,7,<=50K
44,45,308027,1,13,14,10,4,17,20,0,0,40,7,<=50K
45,8,149218,1,13,9,40,11,5,6,0,0,77,7,<=50K
45,47,374450,13,9,9,37,19,5,20,5178,0,40,7,>50K
45,47,61885,22,14,9,18,11,5,6,0,0,37,7,>50K
27,0,291196,1,13,2,18,4,17,6,0,0,40,7,<=50K
41,12,45366,13,9,9,34,11,5,6,0,0,72,7,>50K
20,12,203027,13,9,2,40,4,5,6,0,0,55,7,<=50K
54,55,223752,1,13,9,10,11,5,6,7688,0,40,35,>50K
17,12,132680,58,6,2,25,30,5,20,0,1602,10,7,<=50K
50,12,155574,13,9,9,18,11,5,6,0,0,40,7,>50K
31,0,193565,22,14,2,46,4,5,6,0,0,40,7,<=50K
49,8,123598,13,9,2,34,4,5,6,0,0,30,7,<=50K
44,12,456236,22,14,9,3,11,5,6,0,0,40,7,<=50K
49,12,163229,13,9,14,34,4,5,6,0,0,50,7,<=50K
28,47,419740,1,13,2,18,4,5,6,0,0,52,7,<=50K
43,47,118853,27,10,9,46,11,5,6,4386,0,99,7,>50K
33,12,31449,31,12,14,41,42,38,20,0,0,40,7,<=50K
35,12,204163,27,10,14,41,42,17,20,0,0,55,7,<=50K
17,12,177629,16,7,2,32,30,5,20,0,0,20,7,<=50K
25,12,186370,13,9,9,15,11,5,6,0,0,40,7,<=50K
41,12,188307,13,9,14,34,42,5,20,0,0,40,7,<=50K
30,12,55481,22,14,2,46,42,5,6,0,0,45,93,<=50K
48,12,119471,33,11,9,25,11,28,6,0,0,56,64,>50K
61,47,167347,27,10,9,3,11,5,6,0,0,35,7,<=50K
41,12,184378,13,9,44,34,4,5,6,0,0,40,7,<=50K
36,12,348960,13,9,2,46,4,5,6,0,0,50,7,<=50K
24,47,69640,27,10,2,49,4,5,6,0,0,40,7,<=50K
27,12,297457,13,9,2,3,30,17,6,0,0,40,7,<=50K
18,12,279593,16,7,2,18,30,5,20,0,0,2,7,<=50K
20,12,211968,27,10,2,18,30,5,20,0,0,15,7,<=50K
18,12,194561,27,10,2,25,30,5,6,0,0,12,7,<=50K
23,12,140414,13,9,9,34,11,5,6,0,0,40,7,<=50K
43,0,24763,22,14,9,18,11,5,6,0,1887,45,7,>50K
38,0,462832,27,10,9,10,19,17,20,0,0,40,90,<=50K
36,12,48972,27,10,14,3,42,5,20,0,0,40,7,<=50K
28,8,35032,1,13,2,10,4,5,6,0,0,50,7,<=50K
47,12,228583,27,10,9,34,11,5,6,0,0,40,35,<=50K
51,12,392668,43,16,9,10,11,5,6,15024,0,84,7,>50K
35,12,108140,1,13,9,10,11,5,6,0,0,40,7,>50K
38,0,112497,1,13,9,49,11,5,6,0,0,60,7,<=50K
47,45,142581,27,10,9,3,11,17,6,0,0,40,7,>50K
26,12,147982,16,7,14,34,4,5,20,0,0,40,7,<=50K
31,0,440129,27,10,14,49,4,5,6,0,0,40,7,>50K
46,12,200734,27,10,14,3,42,17,20,0,0,35,90,<=50K
49,12,31807,27,10,2,10,42,5,20,0,0,40,7,<=50K
19,12,166153,13,9,2,32,30,5,20,0,0,30,7,<=50K
45,55,212954,27,10,9,40,11,5,6,0,0,50,7,<=50K
46,12,52291,1,13,9,18,11,5,6,7688,0,45,7,>50K
70,8,303588,27,10,9,46,11,5,6,0,0,20,7,<=50K
19,12,96176,27,10,2,3,30,5,20,0,0,20,7,<=50K
46,12,184632,33,11,9,34,11,5,6,0,0,50,7,<=50K
20,12,137618,27,10,2,37,30,5,6,0,0,35,7,<=50K
17,12,160029,16,7,2,25,57,5,20,0,0,22,7,<=50K
43,12,178780,27,10,9,10,11,5,6,0,0,49,7,>50K
19,12,39756,27,10,2,25,30,5,20,0,0,15,7,<=50K
37,12,35309,13,9,9,34,11,5,6,0,0,40,7,<=50K
51,12,117253,13,9,63,18,42,5,20,0,0,40,7,<=50K
40,47,303212,1,13,9,18,11,5,6,0,0,40,7,>50K
24,12,214542,27,10,2,34,30,5,6,0,0,60,60,<=50K
31,12,342019,31,12,9,18,11,5,6,0,0,40,7,<=50K
59,12,126668,33,11,9,18,11,5,6,5178,0,50,7,>50K
27,12,401508,13,9,2,25,42,17,20,0,0,40,7,<=50K
40,12,25005,1,13,9,18,11,5,6,15024,0,99,7,>50K
30,8,85708,13,9,9,34,11,5,6,0,0,40,7,<=50K
28,12,115677,31,12,2,3,30,5,6,0,0,32,7,<=50K
25,12,144259,13,9,2,34,30,17,6,0,0,50,7,<=50K
22,12,197583,1,13,2,32,4,5,20,0,0,20,7,<=50K
21,0,142766,27,10,2,10,30,5,6,0,0,40,7,<=50K
67,35,132626,27,10,9,35,11,5,6,0,0,6,7,<=50K
35,55,185621,1,13,2,10,4,5,20,0,0,60,7,>50K
54,47,29887,13,9,9,10,11,5,6,0,0,56,7,<=50K
36,12,117381,13,9,9,41,11,5,6,0,0,40,7,<=50K
29,12,211482,1,13,9,32,11,5,6,0,0,40,7,<=50K
32,45,90653,13,9,2,10,42,5,20,0,1380,40,7,<=50K
55,12,209535,13,9,14,37,4,5,6,0,0,40,7,<=50K
56,45,187873,22,14,14,3,42,5,20,0,0,40,7,<=50K
19,12,174732,27,10,2,25,30,17,6,0,0,25,7,<=50K
36,12,297847,13,9,2,25,4,17,20,0,2001,40,7,<=50K
58,12,110213,13,9,63,3,4,5,20,0,0,40,7,>50K
35,12,162601,13,9,14,3,42,5,20,0,0,40,7,<=50K
44,12,108438,58,6,44,41,42,17,20,0,0,40,7,<=50K
40,55,132222,13,9,9,10,11,5,6,0,0,40,7,<=50K
18,12,174394,13,9,2,25,30,5,20,0,0,20,7,<=50K
71,8,322789,13,9,9,40,11,38,6,0,0,35,7,<=50K
51,45,72436,13,9,9,10,11,5,6,0,0,57,7,>50K
27,35,60726,13,9,2,35,30,17,6,0,0,40,7,<=50K
20,12,190273,77,8,2,25,30,5,6,0,0,35,7,<=50K
33,35,393376,16,7,2,35,4,5,20,0,0,40,7,<=50K
34,12,140571,33,11,14,46,42,17,20,0,0,40,7,<=50K
28,12,584790,33,11,9,25,11,5,6,0,0,40,7,>50K
23,12,197666,27,10,2,3,4,5,20,0,0,24,91,<=50K
36,12,245090,27,10,9,34,11,5,6,3137,0,50,80,<=50K
42,12,192569,53,15,14,18,4,5,20,0,0,39,7,>50K
31,47,158291,1,13,2,34,4,5,6,8614,0,40,7,>50K
19,35,113915,13,9,2,35,30,17,6,0,0,10,7,<=50K
38,47,287658,22,14,14,18,4,17,6,0,0,40,26,<=50K
22,12,192455,13,9,2,3,42,5,20,0,0,40,7,<=50K
36,12,317040,33,11,14,3,42,17,20,0,0,54,7,<=50K
36,12,218689,22,14,9,32,11,5,6,0,1977,50,7,>50K
17,12,116626,16,7,2,15,30,5,6,0,1719,18,7,<=50K
30,45,48458,27,10,2,3,30,17,20,0,0,40,7,<=50K
35,8,241469,23,5,9,34,11,5,6,2635,0,30,7,<=50K
32,12,167990,22,14,2,10,4,5,6,14084,0,40,7,>50K
42,12,261929,1,13,9,10,11,5,6,7688,0,40,7,>50K
54,12,425804,27,10,2,10,4,5,20,0,0,45,7,>50K
36,12,33394,1,13,9,32,11,5,6,0,1887,35,7,>50K
58,12,72812,58,6,2,25,4,5,6,0,0,40,7,<=50K
39,12,89040,33,11,9,25,11,5,6,0,0,40,7,<=50K
62,47,164518,13,9,63,3,4,5,20,0,0,38,7,<=50K
51,12,182740,13,9,14,18,42,5,6,0,0,40,7,<=50K
52,12,361875,27,10,14,10,4,5,20,0,0,50,7,<=50K
25,12,197130,13,9,2,32,30,5,20,0,0,30,7,<=50K
26,12,340335,1,13,2,3,4,5,20,0,0,40,7,<=50K
26,12,293984,58,6,9,34,30,17,6,0,0,40,7,<=50K
59,0,261584,1,13,2,10,4,17,20,0,0,40,88,<=50K
21,12,170302,13,9,2,40,57,5,6,0,0,50,7,<=50K
45,12,481987,22,14,9,46,11,5,6,0,0,18,7,>50K
26,12,88449,13,9,9,34,11,5,6,0,0,36,7,<=50K
68,8,261897,58,6,63,40,42,5,6,0,0,20,7,<=50K
60,12,250552,13,9,9,25,11,5,6,0,0,40,7,>50K
65,12,88513,13,9,9,32,11,5,6,0,0,18,7,<=50K
41,12,168293,22,14,14,10,42,5,20,0,0,45,7,<=50K
34,12,283921,13,9,9,37,11,5,6,0,0,50,7,<=50K
28,12,407043,13,9,9,3,11,17,6,0,0,40,7,<=50K
40,12,63745,33,11,2,3,4,5,20,0,0,40,7,<=50K
57,12,49893,22,14,9,18,11,5,6,0,0,60,7,>50K
37,12,241962,16,7,9,34,11,5,6,0,0,50,7,<=50K
34,12,338416,58,6,14,41,4,17,6,0,0,60,7,<=50K
21,35,212888,16,7,9,35,19,5,20,0,0,56,7,<=50K
57,45,310320,1,13,9,46,11,5,6,0,0,48,7,>50K
55,12,359972,1,13,9,10,11,5,6,0,1887,40,7,>50K
51,12,64643,13,9,2,40,4,5,6,0,0,60,35,<=50K
56,12,125000,1,13,9,3,11,5,6,0,0,40,7,>50K
32,12,286675,27,10,2,10,4,5,6,0,0,60,7,<=50K
18,12,165532,27,10,2,32,30,5,6,0,0,15,7,<=50K
48,12,349986,33,11,24,18,4,5,6,0,0,40,7,<=50K
46,12,213140,1,13,9,18,11,5,6,0,0,40,35,>50K
41,45,219155,53,15,9,18,11,5,6,0,0,50,29,>50K
33,12,183612,13,9,9,37,11,5,6,0,0,20,7,<=50K
33,12,391114,13,9,2,15,30,5,6,0,0,40,7,<=50K
47,12,219632,56,3,24,41,57,5,6,0,0,40,39,<=50K
46,55,320124,13,9,9,10,19,38,20,15024,0,40,7,>50K
40,12,799281,13,9,14,3,42,5,20,0,0,38,7,<=50K
42,12,657397,13,9,9,41,11,5,6,0,0,40,39,<=50K
31,0,373432,1,13,9,18,11,5,6,7298,0,55,7,>50K
51,12,168660,16,7,9,15,11,5,6,0,0,40,7,<=50K
44,12,191149,27,10,14,3,42,5,20,0,0,57,7,<=50K
37,12,356824,13,9,44,46,42,5,20,0,0,40,7,<=50K
25,12,191782,16,7,2,41,30,17,20,0,0,40,7,<=50K
63,8,29859,36,4,9,40,11,5,6,7688,0,60,7,>50K
52,12,204226,13,9,14,32,4,5,6,0,0,45,7,<=50K
42,47,246862,27,10,14,46,4,5,20,3325,0,40,7,<=50K
28,12,496526,13,9,2,3,4,5,20,0,0,40,7,<=50K
30,12,426431,22,14,2,18,4,5,6,10520,0,40,7,>50K
34,12,84154,1,13,9,32,11,5,6,0,0,50,7,<=50K
37,45,45937,31,12,9,10,19,5,20,0,0,40,7,>50K
31,12,130021,13,9,9,41,11,5,6,0,0,45,7,<=50K
35,12,63021,27,10,14,32,4,5,20,0,0,35,7,<=50K
25,12,367306,27,10,2,3,30,5,20,0,0,40,7,<=50K
38,12,65624,13,9,14,10,4,5,6,0,0,40,7,<=50K
43,8,144928,13,9,2,40,4,5,6,0,0,60,7,<=50K
22,12,117747,27,10,2,34,57,28,20,0,0,40,94,<=50K
18,12,266681,16,7,2,25,30,5,6,0,0,20,7,<=50K
26,12,152035,13,9,2,3,4,5,20,0,0,40,7,<=50K
36,12,190023,13,9,9,37,11,5,6,0,0,60,7,>50K
43,12,233130,13,9,14,32,4,5,6,0,0,20,7,<=50K
21,12,149637,27,10,2,3,4,5,20,0,0,25,7,<=50K
62,45,224277,27,10,63,49,4,5,20,0,0,40,7,<=50K
26,12,121559,13,9,9,34,11,5,6,0,0,40,7,<=50K
54,8,230951,1,13,9,10,11,5,6,0,0,40,7,>50K
18,12,345285,16,7,2,32,30,5,20,0,0,20,7,<=50K
65,8,28367,13,9,9,32,11,5,6,0,0,55,7,<=50K
41,12,320744,13,9,2,34,4,5,6,3325,0,50,7,<=50K
31,12,243773,23,5,2,25,42,5,20,0,0,20,7,<=50K
56,12,151474,23,5,14,32,42,5,20,0,0,40,7,<=50K
50,12,135465,1,13,9,10,11,5,6,0,0,50,7,>50K
22,12,210781,1,13,2,3,30,5,20,0,0,35,7,<=50K
36,47,359001,27,10,9,49,11,5,6,0,0,48,7,<=50K
48,12,119471,43,16,9,18,11,28,6,0,0,40,29,>50K
30,12,226396,13,9,9,25,19,5,20,0,0,30,7,<=50K
35,12,283122,27,10,9,46,11,5,6,0,0,45,7,<=50K
37,8,326400,13,9,9,37,11,5,6,0,0,30,7,<=50K
32,35,169186,13,9,9,35,11,5,6,0,0,5,7,<=50K
56,12,158752,22,14,9,10,19,5,20,0,0,50,7,<=50K
29,35,208406,13,9,2,35,4,5,6,0,0,35,7,<=50K
41,12,96741,31,12,14,32,42,5,6,0,0,40,7,<=50K
38,0,255191,13,9,2,25,4,5,6,0,0,40,7,<=50K
34,12,177733,23,5,44,41,42,5,20,0,0,35,78,<=50K
54,0,137815,77,8,2,25,30,5,6,4101,0,40,7,<=50K
36,35,187203,33,11,14,35,30,5,6,0,0,50,7,<=50K
42,12,168515,33,11,14,18,4,5,20,0,0,40,7,<=50K
33,12,122672,13,9,9,40,11,5,6,0,0,50,7,<=50K
21,12,195199,13,9,2,18,30,5,20,0,0,30,7,<=50K
69,47,179813,58,6,9,37,11,5,6,0,0,10,7,<=50K
32,12,178623,31,12,2,32,4,17,20,0,0,46,90,<=50K
50,12,41890,13,9,9,34,11,5,6,0,0,40,7,<=50K
40,12,373050,77,8,9,25,11,5,6,0,0,40,35,<=50K
45,12,80430,13,9,14,25,4,5,20,0,0,40,7,<=50K
31,12,198613,13,9,9,3,11,5,6,0,0,35,7,<=50K
24,12,330571,1,13,9,18,19,5,20,0,0,40,7,<=50K
28,12,209205,1,13,2,18,4,5,6,0,0,60,7,>50K
21,12,132243,31,12,2,25,30,5,20,0,0,5,7,<=50K
43,8,237670,33,11,14,10,4,5,6,0,0,25,7,<=50K
22,12,193586,13,9,2,32,4,5,20,0,0,25,7,<=50K
62,8,197353,13,9,9,34,11,5,6,0,1740,40,7,<=50K
21,8,74538,27,10,2,46,4,5,6,0,0,25,7,<=50K
37,12,89718,27,10,9,37,11,5,6,0,0,45,7,<=50K
34,12,93169,27,10,14,25,42,17,20,0,0,40,7,<=50K
74,8,292915,1,13,9,10,11,5,6,0,1825,12,7,>50K
43,12,328570,27,10,14,41,42,17,20,0,0,38,7,<=50K
25,12,312157,27,10,2,18,4,5,20,0,0,40,7,<=50K
43,12,193459,16,7,9,15,11,5,6,0,0,40,7,<=50K
23,12,236804,16,7,9,25,11,5,6,0,0,40,7,<=50K
33,12,126223,13,9,44,41,42,17,20,0,0,40,7,<=50K
51,0,172281,1,13,9,10,11,5,6,0,0,35,7,>50K
64,12,153894,1,13,2,32,42,5,20,0,0,40,87,<=50K
35,12,331395,27,10,2,10,4,5,6,0,0,50,7,<=50K
69,8,92472,58,6,24,40,4,5,6,3273,0,45,7,<=50K
32,12,318647,1,13,9,10,11,5,6,0,0,48,7,>50K
20,12,332931,27,10,2,25,30,5,20,0,0,40,7,<=50K
66,55,76212,13,9,9,37,11,5,6,0,0,50,7,>50K
31,12,301168,27,10,2,34,4,5,6,0,0,40,66,<=50K
22,12,440969,27,10,2,25,30,5,20,0,0,24,7,<=50K
32,12,154950,53,15,2,18,4,5,6,0,0,40,7,<=50K
23,12,218343,31,12,2,32,30,5,20,0,0,40,7,<=50K
21,12,239577,27,10,2,3,30,5,6,0,0,40,7,<=50K
36,12,247936,13,9,9,25,19,28,20,0,0,2,74,<=50K
62,47,203525,36,4,9,34,11,5,6,2829,0,40,7,<=50K
24,12,182342,13,9,2,15,4,5,6,0,0,40,7,<=50K
45,12,25649,27,10,9,37,11,5,6,7298,0,50,7,>50K
27,12,243569,16,7,9,15,11,5,6,3942,0,40,7,<=50K
38,12,187870,53,15,9,18,11,5,6,0,2415,90,7,>50K
20,35,289116,27,10,2,35,30,5,20,0,0,5,7,<=50K
30,12,487330,27,10,9,41,11,5,6,0,0,30,7,<=50K
17,35,34019,58,6,2,35,30,5,6,0,0,20,7,<=50K
17,35,250541,16,7,2,35,30,17,6,0,0,8,7,<=50K
21,8,318987,33,11,9,40,11,5,6,0,0,40,7,<=50K
56,8,140558,13,9,9,32,11,5,6,0,0,40,7,<=50K
59,47,303455,22,14,63,18,42,5,20,4787,0,60,7,>50K
37,8,76855,27,10,14,10,42,5,20,0,0,40,7,<=50K
52,12,308764,27,10,14,10,42,5,20,0,0,40,7,<=50K
50,45,339905,27,10,9,10,11,5,6,0,0,40,7,>50K
55,12,227856,1,13,9,10,11,5,6,7298,0,60,7,>50K
55,12,156430,1,13,9,18,11,5,6,0,0,40,7,>50K
45,35,98265,13,9,14,35,4,5,20,0,0,40,7,<=50K
72,12,116640,27,10,9,18,11,5,6,3471,0,20,7,<=50K
39,12,187167,27,10,14,10,4,5,20,0,0,40,7,<=50K
28,12,184078,77,8,14,41,4,5,20,0,0,40,7,<=50K
38,12,108140,1,13,14,46,57,5,6,0,0,40,7,<=50K
44,12,150533,27,10,44,34,4,5,6,0,1876,55,7,<=50K
51,8,313702,13,9,2,32,4,5,6,0,0,40,7,<=50K
20,12,39803,27,10,2,25,30,5,6,0,1719,36,7,<=50K
25,12,252752,27,10,2,37,4,5,20,0,0,45,7,<=50K
52,12,111700,27,10,14,32,57,5,20,0,0,20,7,>50K
45,12,361842,13,9,63,34,4,5,20,0,0,40,7,<=50K
17,12,231438,16,7,2,3,30,5,20,0,0,12,7,<=50K
20,12,178469,13,9,2,25,30,28,20,0,0,15,35,<=50K
64,47,116620,22,14,9,18,11,5,6,0,0,25,7,<=50K
34,12,112212,13,9,9,3,11,5,6,0,1485,40,7,<=50K
74,8,109101,27,10,9,10,11,5,6,0,0,4,7,<=50K
58,45,72998,16,7,14,34,4,17,20,14084,0,40,7,>50K
44,12,147265,22,14,9,18,11,5,6,0,0,40,7,>50K
23,0,314645,31,12,2,3,4,5,20,0,0,25,7,<=50K
23,12,444554,13,9,2,15,30,5,6,0,0,50,7,<=50K
27,12,129629,33,11,2,46,57,5,20,0,0,36,7,<=50K
34,12,106761,1,13,9,32,11,5,6,0,0,45,7,>50K
18,12,189924,13,9,2,32,30,5,20,0,0,24,7,<=50K
33,12,311194,16,7,2,32,42,17,20,0,0,17,7,<=50K
50,8,89737,27,10,9,34,11,5,6,0,0,48,7,<=50K
47,12,49298,13,9,14,32,4,5,6,0,0,50,7,<=50K
50,55,190333,53,15,9,18,11,5,6,99999,0,55,7,>50K
18,12,251923,16,7,2,32,30,5,20,0,0,15,7,<=50K
49,47,298445,53,15,9,18,19,5,20,0,1977,60,7,>50K
34,12,180284,27,10,9,15,11,5,6,0,0,50,7,<=50K
51,12,154342,22,14,9,18,11,5,6,7688,0,45,7,>50K
56,0,68658,27,10,9,10,11,5,6,0,0,40,7,>50K
64,12,203783,13,9,63,3,42,5,20,0,0,8,7,<=50K
23,12,250037,27,10,2,40,4,5,20,0,0,50,7,<=50K
33,12,158688,27,10,9,37,11,5,6,0,0,40,7,<=50K
43,12,214781,22,14,9,10,11,5,6,0,0,45,7,<=50K
60,45,404023,13,9,14,10,4,5,6,10520,0,40,7,>50K
57,0,109015,77,8,14,25,42,5,20,0,0,40,7,<=50K
22,12,194630,1,13,2,32,4,5,6,0,0,45,7,<=50K
23,12,239375,1,13,2,41,30,5,6,0,0,40,7,<=50K
54,12,35576,27,10,9,32,11,5,6,0,2415,50,7,>50K
39,45,363630,13,9,9,3,11,17,6,7688,0,52,7,>50K
32,8,182926,22,14,2,18,4,5,6,0,0,40,7,<=50K
20,12,117222,27,10,2,46,30,5,6,0,0,15,7,<=50K
30,12,110643,27,10,2,10,4,5,6,0,0,52,7,<=50K
56,8,170217,13,9,9,40,11,5,6,0,0,45,7,<=50K
34,12,193285,13,9,9,15,11,5,6,0,0,40,7,<=50K
32,12,161075,13,9,2,34,42,5,6,0,0,40,7,<=50K
59,12,322691,22,14,9,18,11,5,6,0,0,50,7,>50K
19,12,229431,27,10,2,18,30,5,6,0,0,11,7,<=50K
60,35,106282,23,5,63,35,4,5,20,0,0,40,7,<=50K
29,12,105694,13,9,9,15,11,5,6,0,0,42,7,<=50K
24,12,199883,27,10,9,34,11,5,6,0,0,60,7,<=50K
41,0,100800,22,14,14,18,4,5,6,0,0,35,7,<=50K
23,12,256278,36,4,9,15,57,52,20,0,0,30,80,<=50K
32,12,156464,13,9,9,32,11,5,6,0,1902,50,7,>50K
51,55,129525,13,9,2,32,57,5,6,0,0,40,35,<=50K
18,12,285013,13,9,2,32,30,5,6,0,0,10,7,<=50K
28,12,248911,27,10,2,10,30,5,20,0,0,40,35,<=50K
33,35,369386,27,10,9,35,19,5,20,5178,0,40,7,>50K
38,12,219902,13,9,44,37,42,17,20,0,0,30,7,<=50K
29,12,375482,1,13,2,18,4,5,6,0,0,50,59,<=50K
25,12,169124,13,9,9,37,11,5,6,0,0,45,7,<=50K
31,12,183000,53,15,2,46,4,5,6,0,0,55,7,<=50K
34,12,28053,1,13,24,3,4,5,20,0,0,25,7,<=50K
34,12,242984,13,9,9,10,11,5,6,0,1887,45,7,>50K
66,0,132055,13,9,9,10,11,5,6,0,1825,40,7,>50K
41,12,212894,56,3,9,15,11,5,6,0,0,40,83,<=50K
62,12,223975,36,4,9,18,11,5,6,0,0,20,7,<=50K
58,12,357788,13,9,9,34,11,17,6,0,0,40,7,<=50K
40,12,406811,13,9,44,10,42,5,20,0,0,40,60,<=50K
24,12,154422,1,13,2,10,30,28,20,0,0,40,64,<=50K
47,12,140644,13,9,9,10,11,5,6,0,0,40,7,>50K
19,12,355477,13,9,2,25,30,17,6,0,0,25,7,<=50K
32,12,151773,27,10,9,34,11,5,6,0,0,45,7,<=50K
51,0,341548,27,10,14,3,4,5,20,0,0,40,7,<=50K
25,12,512771,23,5,9,37,11,5,6,0,0,45,7,<=50K
60,35,141580,22,14,9,35,11,5,6,0,0,40,7,<=50K
22,12,48988,27,10,2,37,4,5,6,0,0,40,7,<=50K
29,12,201022,1,13,9,10,19,5,20,0,0,50,7,>50K
20,12,82777,13,9,9,32,30,5,6,0,0,40,7,<=50K
42,12,152676,36,4,14,34,42,5,6,0,0,40,50,<=50K
18,12,115815,13,9,2,41,30,5,6,0,0,20,7,<=50K
23,12,168009,58,6,9,41,30,28,20,0,0,40,94,<=50K
28,12,213152,1,13,9,3,11,5,6,0,0,40,35,>50K
55,12,89690,1,13,14,18,4,5,20,0,0,40,7,>50K
40,12,126868,13,9,14,41,4,17,6,0,0,40,7,<=50K
52,12,95128,27,10,14,32,4,5,6,0,0,50,7,<=50K
37,12,185567,13,9,14,41,42,5,6,0,0,40,7,>50K
21,12,301408,27,10,2,32,30,5,20,0,1602,22,7,<=50K
35,12,216256,33,11,2,25,4,5,6,0,0,60,7,<=50K
45,12,182541,27,10,14,41,42,5,6,0,0,48,7,<=50K
39,12,172855,13,9,14,3,42,17,20,0,0,40,7,<=50K
54,12,68684,13,9,9,34,11,5,6,0,0,44,7,<=50K
42,12,364832,36,4,14,32,4,5,20,0,0,40,7,<=50K
26,35,264300,27,10,9,35,19,5,20,0,0,20,7,<=50K
59,55,349910,31,12,9,34,11,5,6,0,0,40,7,<=50K
42,12,276218,13,9,9,32,19,5,20,0,0,40,7,>50K
22,12,251196,27,10,2,49,30,17,20,0,0,20,7,<=50K
33,12,196898,1,13,2,18,4,5,20,0,0,40,7,<=50K
39,12,58343,27,10,9,41,11,5,6,0,0,40,7,>50K
18,55,101061,16,7,2,40,30,5,6,0,0,70,7,<=50K
46,12,415051,27,10,9,32,11,17,6,0,0,60,7,>50K
24,12,174043,1,13,2,25,4,5,6,0,0,40,7,<=50K
28,12,129460,33,11,9,15,19,5,20,0,0,30,72,<=50K
21,0,110946,13,9,2,3,30,5,20,0,0,43,7,<=50K
22,12,313873,16,7,2,34,30,5,6,0,0,30,7,<=50K
61,12,81132,56,3,9,15,11,28,6,7298,0,40,64,>50K
56,45,255386,27,10,9,3,11,28,6,0,0,40,73,<=50K
21,12,191497,27,10,2,32,30,5,20,0,0,20,7,<=50K
17,12,128617,58,6,2,15,30,5,6,0,0,26,7,<=50K
29,12,368949,27,10,9,15,11,5,6,0,0,40,35,>50K
28,47,263600,13,9,9,49,11,5,6,0,0,40,7,>50K
62,12,257277,13,9,63,3,4,5,20,0,0,38,7,<=50K
39,12,339442,13,9,44,41,4,17,6,2176,0,40,7,<=50K
30,47,289442,13,9,2,49,4,5,6,0,0,40,7,<=50K
20,35,162667,16,7,2,35,42,5,6,0,0,40,80,<=50K
18,47,466325,16,7,2,3,30,5,6,0,0,12,7,<=50K
54,12,142169,13,9,2,15,30,5,6,0,0,40,7,<=50K
49,12,252079,27,10,9,37,11,5,6,0,0,40,7,>50K
33,0,119628,43,16,9,18,11,28,6,0,0,50,95,<=50K
50,12,175804,1,13,9,32,11,5,6,0,0,40,7,>50K
57,12,70720,13,9,9,25,11,5,6,0,0,78,7,<=50K
50,0,201513,13,9,14,3,30,5,20,0,0,40,7,<=50K
45,12,257609,1,13,9,10,11,5,6,0,0,40,7,>50K
41,12,124692,27,10,9,10,30,5,6,0,0,40,7,>50K
23,12,268525,13,9,9,41,11,5,6,0,0,48,7,<=50K
23,12,250630,1,13,2,32,4,5,20,0,0,40,7,<=50K
47,12,180277,13,9,9,3,19,5,20,0,0,40,98,<=50K
39,8,191342,1,13,9,10,11,28,6,0,0,50,48,<=50K
29,12,250967,33,11,9,41,11,5,6,0,1887,48,7,>50K
46,12,153254,13,9,9,41,11,17,6,0,0,40,7,<=50K
18,12,362600,56,3,2,15,30,5,6,0,0,40,7,<=50K
68,12,171933,36,4,9,34,11,5,6,0,0,40,7,<=50K
62,12,211408,33,11,9,46,11,5,6,0,0,40,7,>50K
43,12,48193,31,12,9,46,11,5,6,0,0,40,7,<=50K
35,12,22463,13,9,9,34,11,5,6,0,0,40,7,<=50K
21,12,440969,13,9,2,3,30,5,20,0,0,40,7,<=50K
21,0,164922,27,10,2,15,30,5,6,0,0,40,7,<=50K
41,47,134524,33,11,14,34,42,5,20,0,0,45,7,<=50K
61,12,176689,13,9,9,37,11,5,6,0,0,40,7,<=50K
24,12,220993,13,9,2,34,4,5,6,0,0,50,7,<=50K
21,12,512828,13,9,2,49,30,17,6,0,0,40,7,<=50K
36,0,422275,56,3,9,25,11,5,6,0,0,40,39,<=50K
37,47,65291,33,11,2,49,4,5,20,0,0,40,7,<=50K
69,12,197080,77,8,9,37,11,5,6,9386,0,60,7,>50K
49,45,181657,27,10,14,10,4,5,20,0,0,50,7,<=50K
55,12,190257,13,9,9,40,11,5,6,0,0,53,7,>50K
21,12,238068,13,9,9,41,11,5,6,0,0,40,7,<=50K
18,12,337046,58,6,2,25,30,5,6,0,0,40,7,<=50K
26,12,187248,13,9,9,18,4,17,6,0,0,40,7,<=50K
20,35,250037,27,10,2,35,30,5,20,0,0,18,35,<=50K
46,12,285750,13,9,9,40,11,5,6,4064,0,55,7,<=50K
23,12,260617,58,6,2,34,4,5,6,0,0,40,7,<=50K
48,12,216999,13,9,9,34,11,5,6,0,0,40,7,>50K
36,12,531055,13,9,9,34,11,5,6,0,1902,48,7,>50K
42,0,121265,22,14,14,18,4,5,6,0,0,40,7,<=50K
41,47,184466,22,14,9,18,11,5,6,0,0,38,7,>50K
45,12,297676,31,12,63,32,42,5,20,0,0,40,21,<=50K
52,12,114228,13,9,14,34,4,5,6,3325,0,40,7,<=50K
22,47,121144,1,13,2,18,30,17,20,0,0,18,7,<=50K
